"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"432","1.2313628291866356E-1","-8.4375907742132689E-22","-6.3356011280762456E-22","1.4259195787708059E-13","3.5566111050048534E+0","-3.0907354849304322E-20","1.9975569714507100E+0","6.2897288392622217E+0","2.7880190499222689E+1","1.0001930351912101E+0","1.215058560962404E-2"
"431","1.2302426796452627E-1","-8.2267817260998543E-22","-4.1067703783209973E-22","3.5275028700747312E-13","3.5583602613987733E+0","-2.3109262994575979E-20","1.9971822270430399E+0","6.2897519691394885E+0","2.7880293025961265E+1","1.0001928948835099E+0","1.215058560962404E-2"
"430","1.2291235613669228E-1","-8.5391705379630900E-22","4.4744434430345400E-22","3.5029478897333767E-13","3.5601097958099759E+0","2.0207587162435007E-20","1.9968076307537499E+0","6.2897750621186352E+0","2.7880395389143249E+1","1.0001927545976099E+0","1.215058560962404E-2"
"429","1.2280054737601089E-1","-8.0378729796685526E-22","3.9794839634324433E-22","2.6923458579525717E-13","3.5618597077652101E+0","2.9608527801148411E-20","1.9964331827022599E+0","6.2897981182656180E+0","2.7880497589061005E+1","1.0001926143319999E+0","1.215058560962404E-2"
"428","1.2268884162323522E-1","-7.8131261032198719E-22","-1.0174674880239350E-21","3.0205536219890866E-13","3.5636099967912687E+0","-4.8551577411231535E-20","1.9960588830070500E+0","6.2898211376463662E+0","2.7880599626006767E+1","1.0001924740888799E+0","1.215058560962404E-2"
"427","1.2257723881901103E-1","-8.2109938378196892E-22","3.0407357872860917E-22","1.1718452595794644E-13","3.5653606624150980E+0","1.0829756833451056E-20","1.9956847317862201E+0","6.2898441203265163E+0","2.7880701500271481E+1","1.0001923338684300E+0","1.215058560962404E-2"
"426","1.2246573890388636E-1","-8.4897533888102754E-22","-1.1212358575805321E-21","-1.6637167614626380E-13","3.5671117041636347E+0","-5.8194796796530121E-20","1.9953107291575900E+0","6.2898670663718192E+0","2.7880803212146603E+1","1.0001921936715401E+0","1.215058560962404E-2"
"425","1.2235434181830267E-1","-8.5567339745357106E-22","-9.7216919183014421E-22","6.6250732508987778E-13","3.5688631215639810E+0","-5.2665798762183731E-20","1.9949368752385199E+0","6.2898899758477800E+0","2.7880904761922494E+1","1.0001920534984701E+0","1.215058560962404E-2"
"424","1.2224304750260384E-1","-9.0645362931841513E-22","8.7530700431686713E-22","6.7731885056107688E-14","3.5706149141433126E+0","4.7936033099646493E-20","1.9945631701456299E+0","6.2899128488197702E+0","2.7881006149888918E+1","1.0001919133499100E+0","1.215058560962404E-2"
"423","1.2213185589702986E-1","-8.6914149101690944E-22","1.9844391548959983E-22","-1.7328456613922503E-13","3.5723670814288955E+0","1.2025089228455791E-20","1.9941896139954201E+0","6.2899356853531190E+0","2.7881107376335461E+1","1.0001917732263901E+0","1.215058560962404E-2"
